image_id,image_path,split_path,class_name,class_index,crop,scientific_name,condition,damage_category,pathogen_or_pest,symptoms,severity,source,source_url,license,country,state,collection_environment,label_verified,verification_source,verification_date,confidence,md5_hash,train_val_test_split
IND_LEAF_00044,data\processed\Rice___Brown_Spot\IND_LEAF_00044_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00044_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,efa9e232d09ade6851f08bfefdca84ff,train
IND_LEAF_00045,data\processed\Rice___Brown_Spot\IND_LEAF_00045_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00045_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b5418e3c2e409cd5a9911a9447bdb19f,train
IND_LEAF_00046,data\processed\Rice___Brown_Spot\IND_LEAF_00046_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00046_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,14b2b75f398295784c08d33dd8dc9608,train
IND_LEAF_00047,data\processed\Rice___Brown_Spot\IND_LEAF_00047_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00047_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1f903ad15ac43697bbd3104c83ad7864,train
IND_LEAF_00048,data\processed\Rice___Brown_Spot\IND_LEAF_00048_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00048_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f12a71c1375985322092be66bb049b0e,train
IND_LEAF_00049,data\processed\Rice___Brown_Spot\IND_LEAF_00049_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00049_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,5cfa4556595e13ab6d874794bfd6e2e7,train
IND_LEAF_00050,data\processed\Rice___Brown_Spot\IND_LEAF_00050_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00050_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,242dc0cdd70796a17a112c322e58e7b2,train
IND_LEAF_00051,data\processed\Rice___Brown_Spot\IND_LEAF_00051_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00051_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,41e39ec31433d04168628ed60992b1cc,train
IND_LEAF_00052,data\processed\Rice___Brown_Spot\IND_LEAF_00052_Rice___Brown_Spot.jpg,data\validation\Rice___Brown_Spot\IND_LEAF_00052_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e07cf85b688bb2f3fa290eb46ebc3eff,validation
IND_LEAF_00053,data\processed\Rice___Brown_Spot\IND_LEAF_00053_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00053_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,3587536c396528a896b608b4d3a0f8f3,train
IND_LEAF_00054,data\processed\Rice___Brown_Spot\IND_LEAF_00054_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00054_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a9fbe62728c5ecc9cbd2d949d160b0e4,train
IND_LEAF_00055,data\processed\Rice___Brown_Spot\IND_LEAF_00055_Rice___Brown_Spot.jpg,data\test\Rice___Brown_Spot\IND_LEAF_00055_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,09e31cdc2f231db2aeb914ad17eb5fda,test
IND_LEAF_00056,data\processed\Rice___Brown_Spot\IND_LEAF_00056_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00056_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4ec5020c667552150bc5cf28f694d899,train
IND_LEAF_00057,data\processed\Rice___Brown_Spot\IND_LEAF_00057_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00057_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,db98dc4de29640df60d877ebf20e2022,train
IND_LEAF_00058,data\processed\Rice___Brown_Spot\IND_LEAF_00058_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00058_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,5991c1889d3b55b5314409a002a3ab8e,train
IND_LEAF_00059,data\processed\Rice___Brown_Spot\IND_LEAF_00059_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00059_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,358034a7b9ebad685271887976f5f3bf,train
IND_LEAF_00060,data\processed\Rice___Brown_Spot\IND_LEAF_00060_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00060_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f3454690711749b19128dbcfa09d33ad,train
IND_LEAF_00061,data\processed\Rice___Brown_Spot\IND_LEAF_00061_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00061_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,650b2a69930ce96873e580aa3a5fc7a6,train
IND_LEAF_00062,data\processed\Rice___Brown_Spot\IND_LEAF_00062_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00062_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,14cd01c56c1384f748ddcfbdc44c80a4,train
IND_LEAF_00063,data\processed\Rice___Brown_Spot\IND_LEAF_00063_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00063_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1329963a0419e60836c7af8fdae73f25,train
IND_LEAF_00064,data\processed\Rice___Brown_Spot\IND_LEAF_00064_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00064_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f4b3bb25e90f3718cc73f74c0a01ce67,train
IND_LEAF_00065,data\processed\Rice___Brown_Spot\IND_LEAF_00065_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00065_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,bc8232fab93eb5386a5a02633871b3f2,train
IND_LEAF_00066,data\processed\Rice___Brown_Spot\IND_LEAF_00066_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00066_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4c6bed50a6d17f73335e883149a71293,train
IND_LEAF_00067,data\processed\Rice___Brown_Spot\IND_LEAF_00067_Rice___Brown_Spot.jpg,data\test\Rice___Brown_Spot\IND_LEAF_00067_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,a540aa2290d3ab4582710b479881967e,test
IND_LEAF_00068,data\processed\Rice___Brown_Spot\IND_LEAF_00068_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00068_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1afe3fb983e1635fa9b5f5b5900fb33b,train
IND_LEAF_00069,data\processed\Rice___Brown_Spot\IND_LEAF_00069_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00069_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,cae932937f7b271e7a461d340443626d,train
IND_LEAF_00070,data\processed\Rice___Brown_Spot\IND_LEAF_00070_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00070_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,698eede3ec90ecd0d9f00b6a725b976c,train
IND_LEAF_00071,data\processed\Rice___Brown_Spot\IND_LEAF_00071_Rice___Brown_Spot.jpg,data\test\Rice___Brown_Spot\IND_LEAF_00071_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e3fc1fa886c299d3776f35f52ad8e69b,test
IND_LEAF_00072,data\processed\Rice___Brown_Spot\IND_LEAF_00072_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00072_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c545e74d1e64f8ccd236e1f7a4f191ae,train
IND_LEAF_00073,data\processed\Rice___Brown_Spot\IND_LEAF_00073_Rice___Brown_Spot.jpg,data\test\Rice___Brown_Spot\IND_LEAF_00073_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c6550c407c064c10d64c01353973185e,test
IND_LEAF_00074,data\processed\Rice___Brown_Spot\IND_LEAF_00074_Rice___Brown_Spot.jpg,data\test\Rice___Brown_Spot\IND_LEAF_00074_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2168527b35144460da9dea1b7499f5ff,test
IND_LEAF_00075,data\processed\Rice___Brown_Spot\IND_LEAF_00075_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00075_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e604151a2cf7495aa8bd2fd777e42c64,train
IND_LEAF_00076,data\processed\Rice___Brown_Spot\IND_LEAF_00076_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00076_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e0c017035305de204036a63e63558706,train
IND_LEAF_00077,data\processed\Rice___Brown_Spot\IND_LEAF_00077_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00077_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c5a73edc434b0dbe2da6767092c5f404,train
IND_LEAF_00078,data\processed\Rice___Brown_Spot\IND_LEAF_00078_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00078_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,72915d521c2bec7037768711892d4db1,train
IND_LEAF_00079,data\processed\Rice___Brown_Spot\IND_LEAF_00079_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00079_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,5f862f0d27318a142252148998c8e836,train
IND_LEAF_00080,data\processed\Rice___Brown_Spot\IND_LEAF_00080_Rice___Brown_Spot.jpg,data\train\Rice___Brown_Spot\IND_LEAF_00080_Rice___Brown_Spot.jpg,Rice___Brown_Spot,0,Rice,Oryza sativa,Brown Spot,Fungal Disease,Bipolaris oryzae,Small circular to oval brown spots with yellow halos,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,acad0c1baf238755b29fa45bc8cb4289,train
